Product Code,Nombre del Producto,Descripcion,Small Image,Large Image,Catalogo,Precio,SEO friendly URL,In Stock,Custom 1 (Departamento)
1019000300,Spray Hilco Anti- Spatter  ,Limpiador en spray utilizado como anti adhesivo en boquillas para procesos Mig.  ,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Máquinas de Soldar y Accesorios/;/Linea/Hilco/;,"3331,02",Spray-Hilco-Anti--Spatter--,97,Metalmecánica
1019000302,Soldadura Hilco Mig  0.60 mm ,Alambre en rollo para soldar acabados finos. ,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Mig/;/Linea/Hilco/;,"20105,09",Soldadura-Hilco-Mig--0.60-mm-,106,Metalmecánica
1019000303,Soldadura Hilco Mig  0.80 mm,Alambre en rollo para soldar acabados finos.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Mig/;/Linea/Hilco/;,"18082,68",Soldadura-Hilco-Mig--0.80-mm,66,Metalmecánica
1019500313,"Soldadura Hilco Niquel Puro 1/8 (3,2 mm)","Soldadura de hierro fundido para la union con acero, cobre y aleaciones de cobre. Ideal para la reparacion de piezas fundidas. ",,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"59601,47","Soldadura-Hilco-Niquel-Puro-1/8-(3,2-mm)",78,Metalmecánica
1019500315,"Soldadura Hilco Nickel Puro 3/32 (2,5 mm)","Soldadura de hierro fundido para la union con acero, cobre y aleaciones de cobre. Ideal para la reparacion de piezas fundidas.",,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"60672,15","Soldadura-Hilco-Nickel-Puro-3/32-(2,5-mm)",30,Metalmecánica
1019500320,"Soldadura Hilco Ferro Nickel 3/32 (2,5 mm) ",Soldadura para reparacion y produccion de hierro fundido. Ideal para piezas de trabajo altamente contaminadas o de espesor grueso. ,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"43422,23","Soldadura-Hilco-Ferro-Nickel-3/32-(2,5-mm)-",51,Metalmecánica
1019500325,"Soldadura Hilco Ferro Nickel 1/8 (3,2 mm)",Soldadura para reparacion y produccion de hierro fundido. Ideal para piezas de trabajo altamente contaminadas o de espesor grueso.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"42827,40","Soldadura-Hilco-Ferro-Nickel-1/8-(3,2-mm)",34,Metalmecánica
1019500335,"Soldadura Hilco Hilchrome 308 3/32 (2,5 mm) ",Soldadura para soldar aceros inoxidables austeniticos. ,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"14870,63","Soldadura-Hilco-Hilchrome-308-3/32-(2,5-mm)-",3.5,Metalmecánica
1019500340,"Soldadura Hilco Hilchrome 308 1/8 (3,2 mm) ",Soldadura para soldar aceros inoxidables austeniticos.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"14275,80","Soldadura-Hilco-Hilchrome-308-1/8-(3,2-mm)-",8,Metalmecánica
1019500345,Soldadura Hilco Hilchrome 308 5/32 (4.0MM),Soldadura para soldar aceros inoxidables austeniticos.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,14275.8,Soldadura-Hilco-Hilchrome-308-5/32-(4.0MM),0
